"Phosphatidylinositol 3,5-bisphosphate phosphatase"	"Phosphatidylinositol 3,5-bisphosphate phosphatase"	(EC 3.1.3-)
Phosphatidylinositol 3-kinase	Phosphatidylinositol 3-kinase	(EC 2.7.1.137)
Phosphatidylinositol 4-kinase	Phosphatidylinositol 4-kinase alpha	(EC 2.7.1.67)
Phosphatidylinositol 4-kinase	Phosphatidylinositol 4-kinase beta	(EC 2.7.1.67)
Phosphatidylinositol-3-phosphate 5-kinase	Phosphatidylinositol-3-phosphate 5-kinase	(EC 2.7.1.150)
"Phosphatidylinositol-4,5-bisphosphate 3-kinase"	"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, alpha isoform"	(EC 2.7.1.153)
Phosphatidylinositol-4-phosphate 3-kinase	Phosphatidylinositol-4-phosphate 3-kinase C2 domain-containing alpha polypeptide	(EC 2.7.1.154)
Phosphatidylinositol-4-phosphate 3-kinase	Phosphatidylinositol-4-phosphate 3-kinase C2 domain-containing beta polypeptide	(EC 2.7.1.154)
Phosphatidylserine decarboxylase	Phosphatidylserine decarboxylase	(EC 4.1.1.65)
Phosphoenolpyruvate carboxykinase [ATP]	Phosphoenolpyruvate carboxykinase [ATP]	(EC 4.1.1.49)
Phosphoenolpyruvate carboxylase	Phosphoenolpyruvate carboxylase	(EC 4.1.1.31)
Phosphoethanolamine N-methyltransferase	Phosphoethanolamine N-methyltransferase	(EC 2.1.1.103)
Phosphoethanolamine/phosphocholine phosphatase	Phosphoethanolamine/phosphocholine phosphatase	(EC 3.1.3.75)
Phosphoglucan phosphatase	Phosphoglucan phosphatase DSP4/SEX4	(EC 3.1.3.-)
"Phosphoglucan, water dikinase"	"Phosphoglucan, water dikinase"	(EC 2.7.9.5)
Phosphoglucomutase	Phosphoglucomutase	(EC 5.4.2.2)
Phosphoglycerate kinase	Phosphoglycerate kinase	(EC 2.7.2.3)
Phosphoglycolate phosphatase	Phosphoglycolate phosphatase	(EC 3.1.3.18)
Phospholipase D	Phospholipase D	(EC 3.1.4.4)
Phospholipid:diacylglycerol acyltransferase	Phospholipid:diacylglycerol acyltransferase	(EC 2.3.1.158)
Phosphomannomutase	Phosphomannomutase	(EC 5.4.2.8)
Phosphomevalonate kinase	Phosphomevalonate kinase	(EC 2.7.4.2)
Phosphopantetheine adenylyltransferase	"Phosphopantetheine adenylyltransferase, type II eukaryotic"	(EC 2.7.7.3)
Phosphopantothenoylcysteine decarboxylase	Phosphopantothenoylcysteine decarboxylase	(EC 4.1.1.36)
Phosphopantothenoylcysteine synthetase	Phosphopantothenoylcysteine synthetase	(EC 6.3.2.5)
Phosphoribosyl-AMP cyclohydrolase	Phosphoribosyl-AMP cyclohydrolase	(EC 3.5.4.19)
Phosphoribosyl-ATP pyrophosphatase	Phosphoribosyl-ATP pyrophosphatase	(EC 3.6.1.31)
Phosphoribosylamine--glycine ligase	Phosphoribosylamine--glycine ligase	(EC 6.3.4.13)
Phosphoribosylaminoimidazole carboxylase	Phosphoribosylaminoimidazole carboxylase ATPase subunit	(EC 4.1.1.21)
Phosphoribosylaminoimidazole carboxylase	Phosphoribosylaminoimidazole carboxylase catalytic subunit	(EC 4.1.1.21)
Phosphoribosylaminoimidazole-succinocarboxamide synthase	Phosphoribosylaminoimidazole-succinocarboxamide synthase	(EC 6.3.2.6)
Phosphoribosylaminoimidazolecarboxamide formyltransferase	Phosphoribosylaminoimidazolecarboxamide formyltransferase	(EC 2.1.2.3)
Phosphoribosylanthranilate isomerase	Phosphoribosylanthranilate isomerase	(EC 5.3.1.24)
Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase	Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase	(EC 5.3.1.16)
Phosphoribosylformylglycinamidine cyclo-ligase	Phosphoribosylformylglycinamidine cyclo-ligase	(EC 6.3.3.1)
Phosphoribosylformylglycinamidine synthase	"Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit"	(EC 6.3.5.3)
Phosphoribosylformylglycinamidine synthase	"Phosphoribosylformylglycinamidine synthase, synthetase subunit"	(EC 6.3.5.3)
Phosphoribosylglycinamide formyltransferase	Phosphoribosylglycinamide formyltransferase	(EC 2.1.2.2)
Phosphoribulokinase	Phosphoribulokinase	(EC 2.7.1.19)
Phosphoserine aminotransferase	Phosphoserine aminotransferase	(EC 2.6.1.52)
Phosphoserine phosphatase	Phosphoserine phosphatase	(EC 3.1.3.3)
Photosystem II	Photosystem II 10 kDa phosphoprotein (PsbH)	
Photosystem II	Photosystem II 10 kDa protein PsbR	
Photosystem II	Photosystem II 12 kDa extrinsic protein (PsbU)	
Photosystem II	Photosystem II 13 kDa protein Psb28 (similar to PsbW)	
Photosystem II	Photosystem II CP22 protein PsbS	
Photosystem II	Photosystem II CP43 protein (PsbC)	
Photosystem II	Photosystem II CP47 protein (PsbB)	
Photosystem II	Photosystem II manganese-stabilizing protein (PsbO)	
Photosystem II	Photosystem II oxygen evolving complex protein PsbP	
Photosystem II	Photosystem II oxygen evolving complex protein PsbQ	
Photosystem II	Photosystem II protein Psb27	
Photosystem II	Photosystem II protein PsbI	
Photosystem II	Photosystem II protein PsbJ	
Photosystem II	Photosystem II protein PsbK	
Photosystem II	Photosystem II protein PsbL	
Photosystem II	Photosystem II protein PsbM	
Photosystem II	Photosystem II protein PsbN	
Photosystem II	Photosystem II protein PsbTn	
Photosystem II	"Photosystem II protein PsbV, cytochrome c550"	
Photosystem II	Photosystem II protein PsbX	
Photosystem II	Photosystem II protein PsbY	
Photosystem II	Photosystem II protein PsbZ	
Photosystem II	Photosystem II stability/assembly factor HCF136/Ycf48	
Plastidial ATP synthase	Plastidial ATP synthase alpha chain	(EC 3.6.3.14)
Plastidial ATP synthase	Plastidial ATP synthase beta chain	(EC 3.6.3.14)
Plastidial ATP synthase	Plastidial ATP synthase delta chain	
Plastidial ATP synthase	Plastidial ATP synthase epsilon chain	
Plastidial ATP synthase	Plastidial ATP synthase gamma chain	
Polygalacturonase	Polygalacturonase	(EC 3.2.1.15)
Polygalacturonate 4-alpha-galacturonosyltransferase	Polygalacturonate 4-alpha-galacturonosyltransferase	(EC 2.4.1.43)
Porphobilinogen deaminase	Porphobilinogen deaminase	(EC 2.5.1.61)
Porphobilinogen synthase	Porphobilinogen synthase	(EC 4.2.1.24)
Precorrin-2 oxidase	Precorrin-2 oxidase	(EC 1.3.1.76)
Prephenate dehydratase	Prephenate dehydratase	(EC 4.2.1.51)
Palmitoyl-ACP 9-desaturase	Palmitoyl-ACP 9-desaturase	(EC 1.14.19.-)
Stearoyl-ACP desaturase	Stearoyl-ACP desaturase	(EC 1.14.19.2)
Probable cytochrome c oxidase	Probable cytochrome c oxidase subunit 5c	
"Protein CP12, regulation of Calvin cycle via association/dissociation of PRK/CP12/GAPDH complex"	"Protein CP12, regulation of Calvin cycle via association/dissociation of PRK/CP12/GAPDH complex"	
Protoporphyrin IX Mg-chelatase	Protoporphyrin IX Mg-chelatase subunit D	(EC 6.6.1.1)
Protoporphyrin IX Mg-chelatase	Protoporphyrin IX Mg-chelatase subunit H	(EC 6.6.1.1)
Protoporphyrin IX Mg-chelatase	Protoporphyrin IX Mg-chelatase subunit I	(EC 6.6.1.1)
Protoporphyrinogen IX oxidase	"Protoporphyrinogen IX oxidase, aerobic, HemY"	(EC 1.3.3.4)
Purine nucleosidase	Purine nucleosidase	(EC 3.2.2.1)
Photosystem II	Putative chaperon-like protein Ycf39 for quinone binding in Photosystem II	
Putative ubiquinol-cytochrome c reductase	Putative ubiquinol-cytochrome c reductase complex core protein I (subunit COR1)	
Putative ubiquinol-cytochrome c reductase	Putative ubiquinol-cytochrome c reductase complex core protein II (subunit COR2)	
Pyridoxal kinase	Pyridoxal kinase	(EC 2.7.1.35)
Pyridoxal reductase	Pyridoxal reductase	(EC 1.1.1.65)
Pyridoxal-5'-phosphate phosphatase	Pyridoxal-5'-phosphate phosphatase	"(EC 3.1.3.74), eukaryotic type"
Pyridoxamine 5'-phosphate oxidase	Pyridoxamine 5'-phosphate oxidase	(EC 1.4.3.5)
Pyridoxamine-pyruvate aminotransferase	Pyridoxamine-pyruvate aminotransferase	(EC 2.6.1.30)
Pyridoxine biosynthesis glutamine amidotransferase	"Pyridoxine biosynthesis glutamine amidotransferase, glutaminase subunit"	(EC 2.4.2.-)
Pyridoxine biosynthesis glutamine amidotransferase	"Pyridoxine biosynthesis glutamine amidotransferase, synthase subunit"	(EC 2.4.2.-)
Pyrophosphate-dependent fructose 6-phosphate-1-kinase	Pyrophosphate-dependent fructose 6-phosphate-1-kinase	(EC 2.7.1.90)
Pyrophosphate-energized proton pump	Pyrophosphate-energized proton pump	(EC 3.6.1.1)
Pyrroline-5-carboxylate reductase	Pyrroline-5-carboxylate reductase	(EC 1.5.1.2)
Pyruvate decarboxylase	Pyruvate decarboxylase	(EC 4.1.1.1)
Pyruvate dehydrogenase	Pyruvate dehydrogenase E1 component alpha subunit	(EC 1.2.4.1)
Pyruvate dehydrogenase	Pyruvate dehydrogenase E1 component beta subunit	(EC 1.2.4.1)
Pyruvate kinase	Pyruvate kinase	(EC 2.7.1.40)
"Pyruvate,phosphate dikinase"	"Pyruvate,phosphate dikinase"	(EC 2.7.9.1)
Quinolinate phosphoribosyltransferase [decarboxylating]	Quinolinate phosphoribosyltransferase [decarboxylating]	(EC 2.4.2.19)
Quinolinate synthetase	Quinolinate synthetase	(EC 2.5.1.72)
Riboflavin kinase	Riboflavin kinase	(EC 2.7.1.26)
Riboflavin synthase	Riboflavin synthase eubacterial/eukaryotic	(EC 2.5.1.9)
Ribokinase	Ribokinase	(EC 2.7.1.12)
Ribonucleotide reductase of class Ia	"Ribonucleotide reductase of class Ia (aerobic), alpha subunit"	(EC 1.17.4.1)
Ribonucleotide reductase of class Ia	"Ribonucleotide reductase of class Ia (aerobic), beta subunit"	(EC 1.17.4.1)
Ribose 5-phosphate isomerase	Ribose 5-phosphate isomerase A	(EC 5.3.1.6)
Ribose-phosphate pyrophosphokinase	Ribose-phosphate pyrophosphokinase	(EC 2.7.6.1)
Ribulose bisphosphate carboxylase	Ribulose bisphosphate carboxylase large chain	(EC 4.1.1.39)
Ribulose bisphosphate carboxylase	Ribulose bisphosphate carboxylase small chain	(EC 4.1.1.39)
Ribulose-phosphate 3-epimerase	Ribulose-phosphate 3-epimerase	(EC 5.1.3.1)
S-adenosylmethionine synthetase	S-adenosylmethionine synthetase	(EC 2.5.1.6)
S-alkyl-thiohydroximate lyase	S-alkyl-thiohydroximate lyase	(EC 4.4.1.-)
S-linalool synthase	S-linalool synthase	(EC 4.2.3.25)
"Sedoheptulose-1,7-bisphosphatase"	"Sedoheptulose-1,7-bisphosphatase"	(EC 3.1.3.37)
Serine acetyltransferase	Serine acetyltransferase	(EC 2.3.1.30)
Serine hydroxymethyltransferase	Serine hydroxymethyltransferase	(EC 2.1.2.1)
Serine palmitoyltransferase	Serine palmitoyltransferase	(EC 2.3.1.50)
Serine racemase	Serine racemase	(EC 5.1.1.18)
Serine--glyoxylate aminotransferase	Serine--glyoxylate aminotransferase	(EC 2.6.1.45)
Shikimate 5-dehydrogenase I alpha	Shikimate 5-dehydrogenase I alpha	(EC 1.1.1.25)
Shikimate O-hydroxycinnamoyltransferase	Shikimate O-hydroxycinnamoyltransferase	(EC 2.3.1.133)
Shikimate kinase I	Shikimate kinase I	(EC 2.7.1.71)
Sinapine esterase	Sinapine esterase	(EC 3.1.1.49)
Sinapoylated glucosinolates modification	"Sinapoylated glucosinolates modification, unresolved step"	
Sinapoylglucose--choline O-sinapoyltransferase	Sinapoylglucose--choline O-sinapoyltransferase	(EC 2.3.1.91)
Sinapoylglucose--malate O-sinapoyltransferase	Sinapoylglucose--malate O-sinapoyltransferase	(EC 2.3.1.92)
Sinapoylglucose--sinapoylglucose O-sinapoyltransferase	Sinapoylglucose--sinapoylglucose O-sinapoyltransferase	(EC 2.3.1.103)
Sirohydrochlorin ferrochelatase	Sirohydrochlorin ferrochelatase	(EC 4.99.1.4)
Solanesyl diphosphate synthase	Solanesyl diphosphate synthase	(EC 2.5.1.85)
Soluble pyridine nucleotide transhydrogenase	Soluble pyridine nucleotide transhydrogenase	(EC 1.6.1.1)
Sphinganine C(4)-monooxygenase	Sphinganine C(4)-monooxygenase	(EC 1.14.13.169)
Sphinganine kinase	Sphinganine kinase	(EC 2.7.1.91)
Sphingosine N-acyltransferase	Sphingosine N-acyltransferase	(EC 2.3.1.24)
Spontaneous Reaction	Spontaneous Reaction	
"Starch debranching enzyme, isoamylase"	"Starch debranching enzyme, isoamylase"	(EC 3.2.1.68)
"Starch debranching enzyme, pullulanase"	"Starch debranching enzyme, pullulanase"	(EC 3.2.1.142)
"Starch synthase, ADP-glucose transglucosylase"	"Starch synthase, ADP-glucose transglucosylase"	(EC 2.4.1.21)
"Starch, water dikinase"	"Starch, water dikinase"	(EC 2.7.9.4)
Stearoyl-[acyl carrier protein] thioesterase	Stearoyl-[acyl carrier protein] thioesterase	(EC 3.1.2.-)
Stearoyl-[acyl carrier protein] thioesterase of FASI	Stearoyl-[acyl carrier protein] thioesterase of FASI	(EC 3.1.2.-)
Succinate dehydrogenase	Succinate dehydrogenase (ubiquinone) cytochrome b560 subunit SDH3/SDHC	
Succinate dehydrogenase	Succinate dehydrogenase (ubiquinone) flavoprotein subunit SDH1/SDHA	(EC 1.3.5.1)
Succinate dehydrogenase	Succinate dehydrogenase (ubiquinone) iron-sulfur subunit SDH2/SDHB	(EC 1.3.5.1)
Succinate dehydrogenase	Succinate dehydrogenase (ubiquinone) membrane anchor subunit SDH4/SDHD	
Succinate dehydrogenase	Succinate dehydrogenase (ubiquinone) plant-specific subunit SDH5	
Succinate dehydrogenase	Succinate dehydrogenase (ubiquinone) plant-specific subunit SDH6	
Succinate dehydrogenase	Succinate dehydrogenase (ubiquinone) plant-specific subunit SDH7	
Succinate dehydrogenase	Succinate dehydrogenase (ubiquinone) plant-specific subunit SDH8	
Succinyl-CoA ligase	Succinyl-CoA ligase [ADP-forming] alpha chain	(EC 6.2.1.5)
Succinyl-CoA ligase	Succinyl-CoA ligase [ADP-forming] beta chain	(EC 6.2.1.5)
Sucrose alpha-glucosidase	"Sucrose alpha-glucosidase, alkaline/neutral invertase"	(EC 3.2.1.26)
Sucrose synthase	Sucrose synthase	(EC 2.4.1.13)
Sucrose-phosphate phosphatase	Sucrose-phosphate phosphatase	(EC 3.1.3.24)
Sucrose-phosphate synthase	Sucrose-phosphate synthase	(EC 2.4.1.14)
Sugar-terminal-phosphatase	Sugar-terminal-phosphatase	(EC 3.1.3.9)
Sugar-terminal-phosphatase	Sugar-terminal-phosphatase	(EC 3.1.3.58)
Sulfate adenylyltransferase	Sulfate adenylyltransferase	(EC 2.7.7.4)
Sulfite oxidase	Sulfite oxidase	(EC 1.8.3.1)
Tetraacyldisaccharide 4'-kinase	Tetraacyldisaccharide 4'-kinase	(EC 2.7.1.130)
Thiamin pyrophosphokinase	Thiamin pyrophosphokinase	(EC 2.7.6.2)
Thiamin-phosphate pyrophosphorylase	Thiamin-phosphate pyrophosphorylase	(EC 2.5.1.3)
Thiamine-monophosphate phosphatase	Thiamine-monophosphate phosphatase	(EC 3.1.3.-)
Thiamine-triphosphatase	Thiamine-triphosphatase	(EC 3.6.1.28)
Thiamine-triphosphatase synthase	Thiamine-triphosphatase (ThTP) synthase	(EC 2.7.4.15)
Thiazole biosynthetic enzyme	Thiazole biosynthetic enzyme	(EC -.-.-.1)
Thioredoxin reductase	Thioredoxin reductase	(EC 1.8.1.9)
Threonine dehydratase	Threonine dehydratase biosynthetic	(EC 4.3.1.19)
Threonine synthase	Threonine synthase	(EC 4.2.3.1)
Thymidylate kinase	Thymidylate kinase	(EC 2.7.4.9)
Thymidylate synthase	Thymidylate synthase	(EC 2.1.1.45)
Trans-cinnamate 4-monooxygenase	Trans-cinnamate 4-monooxygenase	(EC 1.14.13.11)
Transaldolase	Transaldolase	(EC 2.2.1.2)
Transketolase	Transketolase	(EC 2.2.1.1)
Trehalase	Trehalase	(EC 3.2.1.28)
Trehalose-6-phosphate phosphatase	Trehalose-6-phosphate phosphatase	(EC 3.1.3.12)
Triosephosphate isomerase	Triosephosphate isomerase	(EC 5.3.1.1)
Tryptophan N-monooxygenase	Tryptophan N-monooxygenase	(EC 1.14.13.125)
Tryptophan synthase	Tryptophan synthase alpha chain	(EC 4.2.1.20)
Tryptophan synthase	Tryptophan synthase beta chain	(EC 4.2.1.20)
Tyramine N-feruloyltransferase	Tyramine N-feruloyltransferase	(EC 2.3.1.110)
Tyrosine aminotransferase	Tyrosine aminotransferase	(EC 2.6.1.5)
"UDP-2,3-diacylglucosamine diphosphatase"	"UDP-2,3-diacylglucosamine diphosphatase"	(EC 3.6.1.54)
UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	(EC 3.5.1.108)
UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	(EC 2.3.1.191)
"UDP-4-dehydro-6-deoxy-glucose 3,5-epimerase"	"UDP-4-dehydro-6-deoxy-glucose 3,5-epimerase (no EC)"	
UDP-4-dehydro-rhamnose reductase	UDP-4-dehydro-rhamnose reductase	(EC 1.1.1.-)
UDP-D-apiose synthase	UDP-D-apiose synthase	(EC 4.1.1.-)
UDP-arabinose 4-epimerase	UDP-arabinose 4-epimerase	(EC 5.1.3.5)
"UDP-glucose 4,6-dehydratase"	"UDP-glucose 4,6-dehydratase"	(EC 4.2.1.76)
UDP-glucose 4-epimerase	UDP-glucose 4-epimerase	(EC 5.1.3.2)
UDP-glucose dehydrogenase	UDP-glucose dehydrogenase	(EC 1.1.1.22)
UDP-glucose--hexose-1-phosphate uridylyltransferase	UDP-glucose--hexose-1-phosphate uridylyltransferase	(EC 2.7.7.12)
UDP-glucose:nicotinate-N-glucosyltransferase 	UDP-glucose:nicotinate-N-glucosyltransferase 	(EC 2.4.1.196)
UDP-glucose:p-aminobenzoate glucosyltransferase	UDP-glucose:p-aminobenzoate glucosyltransferase	
UDP-glucose:pyridoxine 5'-O-beta-D-glucosyltransferase	UDP-glucose:pyridoxine 5'-O-beta-D-glucosyltransferase	(EC 2.4.1.160)
UDP-glucose:sinapate glucosyltransferase	UDP-glucose:sinapate glucosyltransferase	(EC 2.4.1.120)
UDP-glucuronate 4-epimerase	UDP-glucuronate 4-epimerase	(EC 5.1.3.6)
UDP-glucuronate decarboxylase	UDP-glucuronate decarboxylase	(EC 4.1.1.35)
UDP-sugar pyrophosphorylase	UDP-sugar pyrophosphorylase	(EC 2.7.7.64)
UDP-sulfoquinovose synthase	UDP-sulfoquinovose synthase	(EC 3.13.1.1)
UDP-sulfoquinovose:DAG sulfoquinovosyltransferase	UDP-sulfoquinovose:DAG sulfoquinovosyltransferase	(EC 2.4.1.-)
UTP--glucose-1-phosphate uridylyltransferase	UTP--glucose-1-phosphate uridylyltransferase	(EC 2.7.7.9)
Ubiquinol-cytochrome c reductase	"Ubiquinol--cytochrome c reductase, cytochrome B subunit"	(EC 1.10.2.2)
Ubiquinol-cytochrome c reductase	Ubiquinol-cytochrome C reductase iron-sulfur subunit	(EC 1.10.2.2)
Ubiquinol-cytochrome c reductase	Ubiquinol-cytochrome c reductase complex subunit 6 (hinge protein)	
Ubiquinol-cytochrome c reductase	Ubiquinol-cytochrome c reductase complex subunit 7	
Ubiquinol-cytochrome c reductase	Ubiquinol-cytochrome c reductase complex subunit 8 (ubiquinone-binding protein QP-C)	
Ubiquinol-cytochrome c reductase	Ubiquinol-cytochrome c reductase complex subunit 9	
Ubiquinone biosynthesis monooxygenase	Ubiquinone biosynthesis monooxygenase COQ6	"(EC 1.14.13.-), required for C5-hydroxylation step"
Ubiquinone/menaquinone biosynthesis methyltransferase	Ubiquinone/menaquinone biosynthesis methyltransferase UbiE	(EC 2.1.1.-)
Uracil phosphoribosyltransferase	Uracil phosphoribosyltransferase	(EC 2.4.2.9)
Urease	Urease	(EC 3.5.1.5)
Uridine monophosphate/cytidine monophosphate kinase	Uridine monophosphate/cytidine monophosphate kinase	(EC 2.7.4.14)
Uridine nucleosidase	Uridine nucleosidase	(EC 3.2.2.3)
Uroporphyrinogen III decarboxylase	Uroporphyrinogen III decarboxylase	(EC 4.1.1.37)
Uroporphyrinogen-III methyltransferase	Uroporphyrinogen-III methyltransferase	(EC 2.1.1.107)
Uroporphyrinogen-III synthase	Uroporphyrinogen-III synthase	(EC 4.2.1.75)
V-type ATP synthase	V-type ATP synthase subunit A	(EC 3.6.3.14)
V-type ATP synthase	V-type ATP synthase subunit B	(EC 3.6.3.14)
V-type ATP synthase	V-type ATP synthase subunit C	(EC 3.6.3.14)
V-type ATP synthase	V-type ATP synthase subunit D	(EC 3.6.3.14)
V-type ATP synthase	V-type ATP synthase subunit E	(EC 3.6.3.14)
V-type ATP synthase	V-type ATP synthase subunit F	(EC 3.6.3.14)
V-type ATP synthase	V-type ATP synthase subunit G	(EC 3.6.3.14)
V-type ATP synthase	V-type ATP synthase subunit H	(EC 3.6.3.14)
Very-long-chain (3R)-3-hydroxyacyl-[acyl-carrier protein] dehydratase	Very-long-chain (3R)-3-hydroxyacyl-[acyl-carrier protein] dehydratase	(EC 4.2.1.134)
Very-long-chain 3-oxoacyl-CoA reductase of elongase	Very-long-chain 3-oxoacyl-CoA reductase of elongase	(EC 1.1.1.330)
Very-long-chain 3-oxoacyl-CoA synthase	Very-long-chain 3-oxoacyl-CoA synthase	(EC 2.3.1.199)
Very-long-chain enoyl-CoA reductase	Very-long-chain enoyl-CoA reductase	(EC 1.3.1.93)
XXLG xyloglucan galactosyltransferase	XXLG xyloglucan galactosyltransferase	
"Xylogalacturonan beta-1,3-xylosyltransferase"	"Xylogalacturonan beta-1,3-xylosyltransferase"	(EC 2.4.2.41)
Xyloglucan galactosyltransferase	Xyloglucan galactosyltransferase (no EC)	
Xylose isomerase	Xylose isomerase	(EC 5.3.1.5)
Xylulose kinase	Xylulose kinase	(EC 2.7.1.17)
Photosystem I	alternative photosystem I reaction center subunit X (PsaK2)	
delta-tocopherol methyltransferase	delta-tocopherol methyltransferase	(EC 2.1.1.95)
gamma-tocopherol methyltransferase	gamma-tocopherol methyltransferase	(EC 2.1.1.95)
glucan phosphatase	glucan phosphatase	(EC 3.1.3.-)
kestotetraose hydrolase	kestotetraose hydrolase	(EC 3.2.1.-)
levan hydrolase	levan hydrolase	(EC 3.2.1.-)
Photosystem I	photosystem I 4.8K protein (PsaX)	
Photosystem I	photosystem I P700 chlorophyll a apoprotein subunit Ia (PsaA)	
Photosystem I	photosystem I P700 chlorophyll a apoprotein subunit Ib (PsaB)	
Photosystem I	photosystem I assembly related protein Ycf3	
Photosystem I	photosystem I assembly related protein Ycf37	
Photosystem I	photosystem I assembly related protein Ycf4	
Photosystem I	photosystem I biogenesis protein BtpA	
Photosystem I	photosystem I iron-sulfur center subunit VII (PsaC)	
Photosystem I	photosystem I subunit II (PsaD)	
Photosystem I	"photosystem I subunit III precursor, plastocyanin (cyt c553) docking protein (PsaF)"	
Photosystem I	photosystem I subunit IV (PsaE)	
Photosystem I	photosystem I subunit IX (PsaJ)	
Photosystem I	photosystem I subunit PsaG	
Photosystem I	photosystem I subunit PsaN	
Photosystem I	photosystem I subunit PsaO	
Photosystem I	photosystem I subunit PsaP	
Photosystem I	photosystem I subunit VI (PsaH)	
Photosystem I	photosystem I subunit VIII (PsaI)	
Photosystem I	"photosystem I subunit X (PsaK, PsaK1)"	
Photosystem I	photosystem I subunit XI (PsaL)	
Photosystem I	photosystem I subunit XII (PsaM)	
Photosystem II	photosystem II protein D1 (PsbA)	
Photosystem II	photosystem II protein D2 (PsbD)	
trans-cinnamate 2-monooxygenase	trans-cinnamate 2-monooxygenase	(EC 1.14.13.14)
Ubiquinol-cytochrome c reductase	"ubiquinol cytochrome C oxidoreductase, cytochrome C1 subunit"	
Ferredoxin C1	Ferredoxin C1	(EC 0.0.0.4)
Ferredoxin C2	Ferredoxin C2	(EC 0.0.0.5)
Ferredoxin 1	Ferredoxin 1	(EC 0.0.0.1)
Ferredoxin 2	Ferredoxin 2	(EC 0.0.0.2)
Ferredoxin 3	Ferredoxin 3	(EC 0.0.0.3)
